"createTime","id","locationMeta/address","locationMeta/city","locationMeta/cityCode","locationMeta/countryCode","locationMeta/locationId","locationMeta/locationName","playCount","repostCount","text","textLanguage","shareCount","searchQuery","hashtags/0/cover","hashtags/0/id","hashtags/0/name","hashtags/0/title","hashtags/1/cover","hashtags/1/id","hashtags/1/name","hashtags/1/title","hashtags/2/cover","hashtags/2/id","hashtags/2/name","hashtags/2/title","hashtags/3/cover","hashtags/3/id","hashtags/3/name","hashtags/3/title","hashtags/4/cover","hashtags/4/id","hashtags/4/name","hashtags/4/title","hashtags/5/cover","hashtags/5/id","hashtags/5/name","hashtags/5/title","hashtags/6/cover","hashtags/6/id","hashtags/6/name","hashtags/6/title","hashtags/7/cover","hashtags/7/id","hashtags/7/name","hashtags/7/title","hashtags/8/cover","hashtags/8/id","hashtags/8/name","hashtags/8/title","hashtags/9/cover","hashtags/9/id","hashtags/9/name","hashtags/9/title","hashtags/10/cover","hashtags/10/id","hashtags/10/name","hashtags/10/title","hashtags/11/cover","hashtags/11/id","hashtags/11/name","hashtags/11/title","hashtags/12/cover","hashtags/12/id","hashtags/12/name","hashtags/12/title","hashtags/13/cover","hashtags/13/id","hashtags/13/name","hashtags/13/title","hashtags/14/cover","hashtags/14/id","hashtags/14/name","hashtags/14/title","hashtags/15/cover","hashtags/15/id","hashtags/15/name","hashtags/15/title","hashtags/16/cover","hashtags/16/id","hashtags/16/name","hashtags/16/title","hashtags/17/cover","hashtags/17/id","hashtags/17/name","hashtags/17/title","hashtags/18/cover","hashtags/18/id","hashtags/18/name","hashtags/18/title","hashtags/19/cover","hashtags/19/id","hashtags/19/name","hashtags/19/title","hashtags/20/cover","hashtags/20/id","hashtags/20/name","hashtags/20/title","hashtags/21/cover","hashtags/21/id","hashtags/21/name","hashtags/21/title","hashtags/22/cover","hashtags/22/id","hashtags/22/name","hashtags/22/title","hashtags/23/cover","hashtags/23/id","hashtags/23/name","hashtags/23/title","hashtags/24/cover","hashtags/24/id","hashtags/24/name","hashtags/24/title","hashtags/25/cover","hashtags/25/id","hashtags/25/name","hashtags/25/title","hashtags/26/cover","hashtags/26/id","hashtags/26/name","hashtags/26/title","hashtags/27/cover","hashtags/27/id","hashtags/27/name","hashtags/27/title","hashtags/28/cover","hashtags/28/id","hashtags/28/name","hashtags/28/title","hashtags/29/cover","hashtags/29/id","hashtags/29/name","hashtags/29/title","hashtags/30/cover","hashtags/30/id","hashtags/30/name","hashtags/30/title","hashtags/31/cover","hashtags/31/id","hashtags/31/name","hashtags/31/title","hashtags/32/cover","hashtags/32/id","hashtags/32/name","hashtags/32/title","hashtags/33/cover","hashtags/33/id","hashtags/33/name","hashtags/33/title","hashtags/34/cover","hashtags/34/id","hashtags/34/name","hashtags/34/title","createTimeISO","commentCount","collectCount"
"1629350577","6998007438565788954",,,,,,,"49300","0","Hindi ako marunong physically #1minuteinspirations #tiktokskwela #motivationph #LearnonTiktok #onlyexpertknows #edusgottalent2021","tl","40","pangapoy","","1646797937648642","1minuteinspirations","","https://p16-common-sign.tiktokcdn-us.com/tiktok-obj/709e8043cdb2798b617de56918e2c5d4~tplv-tiktokx-origin.image?dr=9627&x-expires=1773136800&x-signature=ubj%2BzwGZ49IMbyBI9DguEdDR40o%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast5","1683693729514497","tiktokskwela","Join #TikTokSkwela challenge to win exclusive TikTok merch! Learning is more fun on TikTok!","","1656355848758273","motivationph","Get motivated and share your inspirational thoughts with #MotivationPH! Grow and shine ✨","","1636483010861062","learnontiktok","Thanks to all who participated in the January #LearnOnTikTok Post Contest! Check out the winner showcase here: https://vt.tiktok.com/ZSm4t1yuT/. And don't forget to participate in the February Learn On TikTok Post Contest for a chance to win up to $3000! Click here to join: https://vt.tiktok.com/ZSm4tx4Ub/","","1604419449449473","onlyexpertknows","&quot;What's the difference between...?&quot; &quot;How to properly invest in the stock market?&quot; &quot;How do I become a future doctor like you, po?&quot; Share fun facts and hidden rules that only experts &amp; professionals know, and get a chance to win an Iphone 12, IPad 8 and Airpods!

[Campaign Duration]
Jul 25, 2021, 12:00 AM - Aug 7, 2021, 11:59PM 2021
[Campaign Mechanics]
1. The campaign is open to anyone from the Philippines; 
2. Entrant must upload at least three (3) videos on TikTok within the campaign duration (Jul 25, 2021, 12:00 AM - Aug 7, 2021, 11:59PM 2021). You can upload as many video entries as you like; 
3. Only related educational and instructive videos with the hashtag #onlyexpertknows and #EDUSGOTTALENT2021 will be eligible; 
4. All videos should be original and follow TikTok's Community Guidelines; 
5. All videos need to be vertical screen and above 15 seconds; 
6. The winners will be selected ranking by the total number of &quot;Likes&quot; of your Top 3 most liked videos; 
7. 1st prize will be Apple Iphone 12, 2nd-3th prize will be iPad 8th Gen, 4th-5th prize will be Apple Airpods 2 and 6th-20th will be exclusive TikTok merch box； 
8. Winners will be announced on Aug 13, 2021 at 4PM through the in-app push notification and H5 in-app page. We will contact you via @tiktokphilippines official account to collect the delivery address and deliver the prizes to you within 30 days.","","1704776788656137","edusgottalent2021","Let's celebrate the 1 year anniversary of TikTok PH's educational campaign by joining #EDUSGOTTALENT2021 from July 11th to August 29th!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021-08-19T05:22:57.000Z","17","34"
"1737869414","7464092087714188574",,,,,,,"110","0","","un","0","pangapoy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-26T05:30:14.000Z","0","0"
"1755630565","7540375836659174674",,,,,,,"2371","0","cinta tak direstui","ms","1","pangapoy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-08-19T19:09:25.000Z","1","8"
"1755741843","7540853527518645521",,,,,,,"153","0","pa share ng idea nyu#fypage #fypシ゚viral #viral #fyp ","tl","0","pangapoy","","1604302285252613","fypage","","","1664119477821441","fypシ゚viral","","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png~tplv-tiktokx-origin.image?dr=9627&x-expires=1773136800&x-signature=xIwjlnYSARVs96JwqNAhHgV5b%2BQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast5","20884","viral","¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM","","229207","fyp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-08-21T02:04:03.000Z","0","0"
"1762592916","7570278905525898516",,,,,,,"4574","0","#fypシ゚ #foryoupage #bisaya ","un","18","sakit ang kalawasan","","1641236262278149","fypシ゚","","","88764338","foryoupage","","","858273","bisaya","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-11-08T09:08:36.000Z","6","12"
"1755677109","7540575750299159816",,,,,,,"245","0","na hilanat ko guro guys😔#fyp #fyppppppppppppppppppppppp #sick ","tl","1","sakit ang kalawasan","","229207","fyp","","","1649139584636934","fyppppppppppppppppppppppp","","","14211","sick","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-08-20T08:05:09.000Z","4","0"
"1771748478","7609601721454660885",,,,,,,"51600","0","Murag gipamaolan gyud ko oyy 🥴","tl","41","sakit ang kalawasan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-22T08:21:18.000Z","45","36"
"1771717522","7609468764622540053",,,,,,,"115","0","#fyp ","un","21","sakit ang kalawasan","","229207","fyp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-21T23:45:22.000Z","7","5"
"1758329112","7551966002041343240",,,,,,,"374","0","lami sa paminaw gana sa pamati hupay ang sakit sa kalawasan tistingi na aron mahibal an ang kamatooran#herbalwine #horsetailplusherbalwine ","tl","0","sakit ang kalawasan","","1701803978599425","herbalwine","","","7534924137563848712","horsetailplusherbalwine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-09-20T00:45:12.000Z","0","1"
"1770375293","7603703943822101780",,,,,,,"10800","0","ikaw ang dahilan kung bakit masakit ang aking kalawasan#fyp#dance#fyppppppppppppppppppppppp#fypシ゚viral#makeitviral ","tl","37","sakit ang kalawasan","","229207","fyp","","","5054","dance","","","1649139584636934","fyppppppppppppppppppppppp","","","1664119477821441","fypシ゚viral","","","186970","makeitviral","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-06T10:54:53.000Z","13","41"
"1770436827","7603968229068819732",,,,,,,"204","0","nindot sya ibutang sa mga pamaol sa likod guys ","tl","1","sakit ang kalawasan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-07T04:00:27.000Z","0","0"
"1737187144","7461161945400462600",,,,,,,"110500","0","Gemelina tambal sa panakit sa kalawasan
#everyoneシ゚ #everyonefollower #everyonehighlights","tl","213","sakit ang kalawasan","","7207601704097808410","everyoneシ゚","","","7223863678406393858","everyonefollower","","","7254189289926459393","everyonehighlights","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-18T07:59:04.000Z","60","227"
"1693009456","7271420231472450821",,,,,,,"6383","0","Grabeh nakud kastress sako dagway hayss dugangan pas sakit #fyp ","id","1","sakit ang kalawasan","","229207","fyp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-08-26T00:24:16.000Z","7","2"
"1765469364","7582633150824631559",,,,,,,"250","0","for sure nagsakit napod ang kalawasan sa inyong mama dha, maong mao nani ang pinaka perfect nga time para mag check-out. #portablemassagegun #christmasgifts #giftideas #tiktokbudol ","tl","0","sakit ang kalawasan","","1691087402713090","portablemassagegun","","","2241348","christmasgifts","","","14176902","giftideas","🎉 Last Chance Gifting!! 🎉 
Post eCommerce-related short videos on TikTok during the Pre-Campaign Period (November 3rd - December 1st) using the hashtags: #giftideas and/or #TikTokMadeMeBuyIt
The top 1000 videos during the qualifying period will be selected for promotional exposure.
Winner Announcement: By December 1st 2025
Incentive Fulfilment Period: Between December 2nd 2025 and December 15th 2025","","1683900638998529","tiktokbudol","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-12-11T16:09:24.000Z","0","0"
"1772105089","7611133367421259029",,,,,,,"73800","0","","un","7275","sakit ang kalawasan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-26T11:24:49.000Z","7","408"
"1772176358","7611439466208578836",,,,,,,"134","0","","un","0","sakit ang kalawasan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-27T07:12:38.000Z","0","0"
"1772881229","7614414877683092757",,,,,,,"336","0","Haplas para sa pamaol sa lawas #luyangdilaw #herbaloil #extramentholated @NatureMed Health & Wellness ","tl","2","pamaol sa kalawasan","","1656659240984577","luyangdilaw","","","1630402244123654","herbaloil","","","7522040725941256209","extramentholated","",,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-07T11:00:29.000Z","2","2"
"1699003032","7297162440083590401","Chikusei, Ibaraki, Japan","","6822097","1861060","22535796772021312","辻","451","0","#クローントリオ # isayaw Ang pamaol sa kalawasan🫣","un","0","pamaol sa kalawasan","","7052538105512853505","クローントリオ","一人で３人分出来ちゃうエフェクトがあるよ！！！",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-11-03T09:17:12.000Z","1","1"
"1769984176","7602024113053404434","Samboan, Cebu, Central Visayas, Philippines","Samboan","1690624","1694008","22535865206956069","Aguinid Falls","360","0","Pamaol sa lawas 😮‍💨 #adventure #canyoneering #familytime  #trekking #fyp ","hi","7","pamaol sa kalawasan","","14485","adventure","Head outdoors and show us your #Adventure.","","5928522","canyoneering","","","11510","familytime","There's no time like #FamilyTime.","","1237067","trekking","","","229207","fyp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-01T22:16:16.000Z","5","5"
"1754916612","7537309439527816455",,,,,,,"20500","0","#pamaoliswaving#fyppppppppppppppppppppppp ","un","521","pamaol sa kalawasan","","1704499200256009","pamaoliswaving","","","1649139584636934","fyppppppppppppppppppppppp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-08-11T12:50:12.000Z","8","71"
"1771742770","7609577220184624405",,,,,,,"311","0","live laugh love kawasan hoooo pamaol is real hahahahahhaha  #fyp #canyoneering #kawasan ","en","0","pamaol sa kalawasan","","229207","fyp","","","5928522","canyoneering","","","11839758","kawasan","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-22T06:46:10.000Z","3","0"
"1770710293","7605142774509227282",,,,,,,"51600","0","","un","53","pamaol sa kalawasan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-10T07:58:13.000Z","8","61"
"1749813364","7515391158701411602",,,,,,,"263","0","SA MGA DALI RA MAPANUHUTAN! PAMA OL OG UBAN PANG MGA PAMA OL SA LAWAS MAONI ANG SAGOT!!! #affiliate #sale #affordable #trend #viralvideo #fyppppppppppppppppppppppp #foryoupage ","tl","12","pamaol sa kalawasan","","29289204","affiliate","","","503838","sale","Benji &amp; Fede vi invitano a condividere quello che vi fa star bene tutti i giorni e vi fa scacciare l’ansia… con #Sale in sottofondo! 😊","","13802650","affordable","","","44895","trend","","","85133","viralvideo","","","1649139584636934","fyppppppppppppppppppppppp","","","88764338","foryoupage","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-06-13T11:16:04.000Z","8","1"
"1707141183","7332115534172982534",,,,,,,"406","0","Tanggal ang sakit sa lawas basta spa creation massage rub ang gamiton.. 👍👍#viralvideotiktok #affilliate #viral_video_tiktok #affiliatemarketingforbeginners #affiliatetiktok #foryoupage #engagementisthekey♥️♥️♥️♥️ #massagerub ","tl","6","pamaol sa kalawasan","","1615813180683270","viralvideotiktok","","","1650955905747974","affilliate","","","1630996135433221","viral_video_tiktok","","","1651194977091589","affiliatemarketingforbeginners","","","1681888013839362","affiliatetiktok","","","88764338","foryoupage","","","7231944418033401861","engagementisthekey♥️♥️♥️♥️","","","1691822321411077","massagerub","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-02-05T13:53:03.000Z","1","3"
"1737160675","7461048226477640967",,,,,,,"195","0","BUY 1 TAKE 1』100Pcs/pack Herbal Ginger Patch heat patch knee neck back pain heat patches.#ginger #herbalginger #chicktheyellowbasket🧺order👆 #affiliate #newaffiliatetiktok #fyp #foryoupage ","en","3","pamaol sa kalawasan","","20457","ginger","","","7196686262181789723","herbalginger","","","7306421073749540869","chicktheyellowbasket🧺order👆","","","29289204","affiliate","","","7136048720017588250","newaffiliatetiktok","","","229207","fyp","","","88764338","foryoupage","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-18T00:37:55.000Z","0","1"
"1770166106","7602805504213126418",,,,,,,"256","0","Must-have items for easy shopping
#musthaveitems
#shoppingtips
#creatorsearchinsights #smallaffilliatemarketing #fyppppppppppppppppppppppp #salonpas ","en","3","pamaol sa kalawasan","","1662765846132737","musthaveitems","","","1595781245130758","shoppingtips","","","7340824418278440993","creatorsearchinsights","","","7126433494096347163","smallaffilliatemarketing","","","1649139584636934","fyppppppppppppppppppppppp","","","20547951","salonpas","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-04T00:48:26.000Z","0","0"
"1742883017","7485625536404786439",,,,,,,"173","0","Legit na legit makawala gyod sa panakit sa kalawasan guys labi najud sa mga bug- at Ang trabaho kada adlaw maka recommend jud ko Ani nga haplas kay kami mismo nigamit ani daghan najud nahurot namo ani nga haplas,kay akong bana gikan sa byahe manghaplas jud na siya Ani pawala sa pamaol sa lawas.Dili gyod kamahayan sulit inyong bayad guys ❤️.Bisan sa mga reviews nindot gyod ilang mga comments proven and tested haplas
#creatorsearchinsights #ginger #herbal #oil #massage #fyppppppppppppppppppppppp #tiktokshop #follower #trending ","tl","0","pamaol sa kalawasan","","7340824418278440993","creatorsearchinsights","","","20457","ginger","","","7849513","herbal","","","193440","oil","","","24637","massage","","","1649139584636934","fyppppppppppppppppppppppp","","https://p16-sign-sg.tiktokcdn.com/tiktok-obj/53bfbf2adc645e6a9a1180d898fa84aa.jpeg~tplv-tiktokx-origin.image?dr=14566&x-expires=1773136800&x-signature=AqYT0oNef2pthXLBV%2BZ58VhwY4E%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my","1613123321562117","tiktokshop","TikTok Shop offers a powerful new way to sell and shop on TikTok. Reach new customers, collaborate with creators, and grow your business. Discover More: https://bit.ly/3PXtVsV","","47520","follower","","","20105","trending","Discover the top viral trends, sounds and effects of the week! 🔥",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-03-25T06:10:17.000Z","2","0"
"1773116103","7615475612215512341",,,,,,,"583","0","Kadali lang ma #SAR ","tl","2","ginhawa","","490222","sar","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-10T04:15:03.000Z","13","3"
"1768990165","7597754888210091282",,,,,,,"176","0","Ginhawa 🤍","hi","0","ginhawa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-01-21T10:09:25.000Z","0","0"
"1773056485","7615219584064326932",,,,,,,"1253","0","Testimony sa nawad an og kusog og galisod og ginhawa.. ","no","0","ginhawa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-09T11:41:25.000Z","6","2"
"1772555191","7613066525955706132",,,,,,,"21400","0","𝗦𝗮𝗹𝗮𝗺𝗮𝘁 𝗽𝗼 𝘀𝗮 𝘁𝗶𝘄𝗮𝗹𝗮 💆‍♂️💚
Hindi lang po ito trabaho, ito ay serbisyo na may malasakit.
Masaya po kami na maging bahagi ng inyong ginhawa 🦴✨","tl","16","ginhawa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-03T16:26:31.000Z","15","18"
"1772675605","7613583712017468692",,,,,,,"3492","0","@ginhawastudio 💙","un","19","ginhawa",,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-05T01:53:25.000Z","16","71"
"1772797515","7614107332716317960",,,,,,,"1556","0","Tulad ng mensahe ng kantang I Will Be Here, ang tunay na pagmamahal ay yung taong nangangakong mananatili. Sa hirap at ginhawa, sa luha at saya ng buhay, may isang taong magsasabing, Nandito lang ako, hindi kita iiwan.❤️
#fyp #viral #viraltiktok #tiktokviral #fypppppppppppppp ","tl","2","ginhawa","","229207","fyp","","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png~tplv-tiktokx-origin.image?dr=9627&x-expires=1773136800&x-signature=xIwjlnYSARVs96JwqNAhHgV5b%2BQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast8","20884","viral","¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM","","1592528792523778","viraltiktok","","","86427221","tiktokviral","","","1633131185532933","fypppppppppppppp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-06T11:45:15.000Z","5","5"
"1772804579","7614137671065144594",,,,,,,"2131","0","YUNG NAG TANONG LANG NAMAN SI BOSS TAPOS NADAMAY DIN SYA HAHAH.. OKIE LANG YAN BOSS DAPAT MAG KASAMA KAYO SA HIRAP AT GINHAWA😂😂

#stejay #ahof_jl #ahofsteven #trending #foryou ","tl","2","ginhawa","","11149930","stejay","","","7463532800105250833","ahof_jl","","","7463682704609918981","ahofsteven","","","20105","trending","Discover the top viral trends, sounds and effects of the week! 🔥","","42164","foryou","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-06T13:42:59.000Z","6","18"
"1772896124","7614530836796345621",,,,,,,"281700","0","","un","3151","ginhawa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-07T15:08:44.000Z","1842","2428"
"1742896149","7485681932873878791",,,,,,,"249","0","","un","0","ginhawa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-03-25T09:49:09.000Z","2","1"
"1736378968","7457690811904445714",,,,,,,"535","0","Ginhawa sad","hi","0","ginhawa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-08T23:29:28.000Z","1","0"
